"Órgão Sup UResp Compra ID","Órgão Vinc UResp Compra DESC","Órgão UResp Compra ID","Órgão UResp Compra DESC","Cod UResp Compra DESC","Cod UResp Compra NOME","UF UResp Compra DESC","Municipio UResp Compra DESC","Número Processo Compra DESC","Modalidade Compra DESC","Identif Compra DESC","Tipo Licitação DESC","Inciso Disp Legal DESC","Forma Compra DESC","Objeto Compra DESC","Dia Abert Sessão Publ ID","Sit Atual Compra DESC","Existência Result Compra DESC","Dia Homologação Compra DESC","Sub-rogação Compra DESC","Valor Total Homologado"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243004018201607","Inexigibilidade de Licitação","15834507000072016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição em curso de gestão patrimonial",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.800,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243003342201608","Dispensa de Licitação","15834506000162016","Não se Aplica","INCISO II","SISPP","Objeto: Placa de dados principal, nova, original do fabricante, para impressora DATACARD SD260, número de série 0024E119C4C.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.099,9900"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243005009201625","Inexigibilidade de Licitação","15834507000082016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição em curso",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.290,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243005242201616","Inexigibilidade de Licitação","15834507000092016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição em curso - Jamile Mariano Macedo Taborda",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","386,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243005238201640","Inexigibilidade de Licitação","15834507000102016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição - Marcelo Leite Rios",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","120,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243004326201624","Dispensa de Licitação","15834506000172016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de lubrificantes e recarga de oxigênio medicinal.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","510,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243005581201694","Dispensa de Licitação","15834506000182016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de serviços de manutenção de impressoras multifuncionais.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.560,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243005582201639","Dispensa de Licitação","15834506000192016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de medidor de consumo de energia e hidrômetro.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","669,6200"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006279201653","Inexigibilidade de Licitação","15834507000112016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com inscrição em curso - Fabrício Neres",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.985,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006147201621","Inexigibilidade de Licitação","15834507000122016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com inscrição em curso - Júlio Casini",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","900,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006307201632","Inexigibilidade de Licitação","15834507000132016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com inscrição em curso - Marcel Leite Rios",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","350,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006435201686","Dispensa de Licitação","15834506000202016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa para o fornecimento e instalação de pia e lavatório para atender ao Campus Porto Velho Calama.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","4.726,7400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006622201660","Dispensa de Licitação","15834506000212016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de serviço de manutenção em disjuntor de grupo gerador para atender o Campus Porto Velho Calama.",31/12/1899,"Anulação","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.200,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006622201660","Dispensa de Licitação","15834506000222016","Não se Aplica","INCISO II","SISPP","Objeto: Manutenção de Grupo Gerador",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.200,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006631201651","Inexigibilidade de Licitação","15834507000142016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de curso de capacitação In Company - A prática pedagógica embasada na consciência do coletivo",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.082,4400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006650201687","Dispensa de Licitação","15834506000252016","Não se Aplica","INCISO II","SISPP","Objeto: Adequação de sacada lateral e abertura de acesso entre salas (CSG).",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006638201672","Dispensa de Licitação","15834506000262016","Não se Aplica","INCISO II","SISPP","Objeto: Condicionador de ar, tipo SPLIT (evaporador + condensador), com capacidade de 24.000 Btu's, com controle remoto sem fio, incluindo mão-de-obra e todo o material necessário para instalação, inclusive fiação.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.750,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006759201614","Inexigibilidade de Licitação","15834507000152016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição - Curso ""Legislação de Pessoal Avançada: Aspectos Polêmicos e Jurisprudenciais"" - Isângela de Souza Duarte",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.090,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243006823201667","Inexigibilidade de Licitação","15834507000162016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com inscrição em curso - Alecsandro de Goes Guedes",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.290,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243007020201620","Inexigibilidade de Licitação","15834507000172016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição no curso ""Gestão e Fiscalização de Contratos"", Servidora Glícia Maria Dias de Freitas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.490,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243007001201601","Inexigibilidade de Licitação","15834507000182016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição no curso ""II Curso Tesouro Gerencial"", Servidora Jaime Filho",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.800,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243003336201642","Inexigibilidade de Licitação","15834507000192016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição no curso ""XIII Semana de Administração Orçamentária"". Servidora Hedhyelma Alves de Oliveira.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.790,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243005009201625","Inexigibilidade de Licitação","15834507000202016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição no curso ""Curso de Negociação para Pregoeiros"". Servidora Patrícia Camargo de Sousa.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.490,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243007011201639","Inexigibilidade de Licitação","15834507000212016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação com pagamento de inscrição no curso ""Administração de Frota de Veículos"". Servidor Walmor Cruz dos Santos",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243007890201607","Dispensa de Licitação","15834506000272016","Não se Aplica","INCISO II","SISPP","Objeto: Manutenção de 4 aparelhos condicionadores de ar tipo split.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.160,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158345,"INST.FED.DE RONDONIA/CAMPUS PORTO VELHO/RO","RO","PORTO VELHO","23243007849201622","Inexigibilidade de Licitação","15834507000222016","Não se Aplica","INCISO II","SISPP","Objeto: Assinatura Anual de Acesso ao Sistema Urânia",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","960,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243002700201657","Pregão","15837605000042016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Recuperação da Quadra do Ginásio no Campus Ji-Paraná - Instituto Federal de Educação",31/5/2016,"Publicado","Existe Resultado de Compra","10 Jun 2016","Não Subrogou Compra","113.456,9900"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243.004877/2015","Pregão","15837605000052015","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Futura Aquisição Equipamentos para Laboratórios",15/10/2015,"Publicado","Existe Resultado de Compra","09 Nov 2015","Não Subrogou Compra","3.674.736,2300"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243001613201682","Pregão","15837605000012016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Contratação eventual de serviços de vigilância (desarmada diurna e armada noturna).",13/6/2016,"Evento de Suspensão Publicado","Existe Resultado de Compra","01 Jul 2016","Não Subrogou Compra","1.746.648,9600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243004336201589","Pregão","15837605000032016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Vidrarias e Descartáveis para Consumo em Laboratórios do Instituto Federal de Rondônia.",18/5/2016,"Publicado","Existe Resultado de Compra","31 Mai 2016","Não Subrogou Compra","1.404.500,9000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23000000000000000","Pregão","15837605000022016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de estufas agrícolas/casa de vegetação (instaladas)",31/5/2016,"Evento de Alteração Publicado","Existe Resultado de Compra","31 Mai 2016","Não Subrogou Compra","324.966,4800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA"," 2324300321420165","Pregão","15837605000062016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição (futura) de materiais manutenção bens móveis.",21/6/2016,"Publicado","Existe Resultado de Compra","28 Jun 2016","Não Subrogou Compra","210.593,7000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006392201639","Pregão","15837605000072016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Contratação de Link Dedicado de Internet",21/10/2016,"Evento de Alteração Publicado","Existe Resultado de Compra","09 Nov 2016","Não Subrogou Compra","1.078.148,2665"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006466201637","Pregão","15837605000082016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Futura Aquisição de Materiais Bibliográficos.",7/11/2016,"Publicado","Existe Resultado de Compra","09 Nov 2016","Não Subrogou Compra","1.291.457,2800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243000048201636","Dispensa de Licitação","15837606000012016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de Serviço cerimonialista para colação de grau dos Cursos Técnicos 2015.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","300,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243000049201661","Dispensa de Licitação","15837606000022016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de Empresa especializada em decoração de ambiente para colação de grau de formandos 2015.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.500,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243000052201602","Dispensa de Licitação","15837606000032016","Não se Aplica","INCISO II","SISPP","Objeto: Locação de Equipamentos Climatizadores para Cerimônia de Colação de Grau de Formandos 2015.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.500,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243000651201618","Dispensa de Licitação","15837606000042016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de materiais de consumo (EPI's) para utilização nos laboratórios de Química.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.997,6000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243000913201644","Dispensa de Licitação","15837606000052016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de serviço especializado em limpeza de fossa.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.600,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243001228201635","Dispensa de Licitação","15837606000062016","Não se Aplica","INCISO II","SISPP","Objeto: Locação de equipamento de climatização de ar para ambiente (Colação de grau).",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.250,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243001512201610","Dispensa de Licitação","15837606000072016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Crachás para Comissão Organizadora em eventos",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.058,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243001820201637","Dispensa de Licitação","15837606000082016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de materiais necessários na enfermaria de uso contínuo.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","152,3400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243001619201650","Inexigibilidade de Licitação","15837607000012016","Não se Aplica","INCISO II","SISPP","Objeto: Pagamento de Inscrição em curso de economia de Energia - Eficiência energética em prédios públicos para Capacitação de Servidor",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.200,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243002221201631","Dispensa de Licitação","15837606000092016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de vidros com serviço de colagem para montagem de maquetes para o Técnico em Florestas.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.138,8000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","232430023342016","Dispensa de Licitação","15837606000102016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de placas frontais e traseiras para veículos oficiais do campus.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","420,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243003084201651","Inexigibilidade de Licitação","15837607000022016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição do servidor Diego Souza Bezerra Veloso no curso ?Gerencia de Redes de Computadores?, a ser realizado de 18 a 22/07/2016, em Porto Alegre RS.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.536,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243004078201611","Dispensa de Licitação","15837606000112016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de relógio sinaleiro digital",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","942,3600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243003328201604","Inexigibilidade de Licitação","15837607000032016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição do servidor Marlos Tadeu Alves Hibner no curso ?Curso de PfSense Online?, a ser realizado por meio virtual.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","450,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243003417201642","Inexigibilidade de Licitação","15837607000042016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição do servidor Wesley Kozak Azevedo no curso ?Curso Especialista Linux?, a ser realizado por meio via vídeo aula/internet com professor ao vivo .",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","700,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243004786201652","Dispensa de Licitação","15837606000122016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Telescópio Monocular para aluna com necessidades especiais do Campus.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.703,4800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243004839201635","Dispensa de Licitação","15837606000132016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Coletor de Urina (Papagaio) Utilizado em pessoas do sexo masculino com dificuldades de locomoção, como cadeirantes.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","114,9200"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243004885201634","Dispensa de Licitação","15837606000142016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Medicamentos para kit primeiros socorros (V JIFRO)",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","598,3400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243005147201612","Dispensa de Licitação","15837606000152016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de carga de gás GLP.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","189,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243005265201612","Dispensa de Licitação","15837606000162016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de serviço especializado em decoração de ambiente - Colação de Grau",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.350,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243005246201696","Inexigibilidade de Licitação","15837607000052016","Não se Aplica","INCISO I","SISPP","Objeto: Contratação de ferramenta de pesquisas e comparações de preços praticados pela Administração Pública para subsidiar orçamento estimativo das contratações.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.990,0000"
